timestamp,normalized_entropy,event_rate,unique_extension_rate,honeypot_flag,rename_ratio,create_ratio,modified_ratio,high_entropy_ratio,bytes_per_second,burst_duration,entropy_delta,delete_ratio,label,filepath,run_id
2026-08-16T09:53:54Z,0.4869765549289248,0.23388804601045185,0.2127080029896919,0.0,0.0018046605362453836,0.997136313423208,0.0,0.0,0.0,0.730658064577457,0.4988845661677725,0.006273874042619363,0,C:\Users\LOQ\Downloads\Rakshak AI\ml\..\ml\..\data\dataset_runs\benign_001\file_4.txt,benign_001
2026-08-16T09:53:37Z,0.5008024261578674,0.07259325468816753,0.178472701248401,0.0,0.0,1.0,0.0,0.018828724416284272,0.08744707023822075,0.009721787196383882,0.5139141185433124,0.0,0,C:\Users\LOQ\Downloads\Rakshak AI\ml\..\ml\..\data\dataset_runs\benign_002\file_0.txt,benign_002
2026-08-16T09:53:39Z,0.5029923097893816,0.15666373397669697,0.18824283268753392,0.0,0.06412258111531811,0.9861907487374123,0.0,0.002518205211339818,0.02113191880680657,0.16280294750753943,0.4811233040361671,0.001132026035965389,0,C:\Users\LOQ\Downloads\Rakshak AI\ml\..\ml\..\data\dataset_runs\benign_002\file_1.txt,benign_002
2026-08-16T09:53:39Z,0.508731077405919,0.302798294362642,0.17197952789998747,0.0,0.003131986346525455,1.0,0.0,0.015054410706403705,0.016701408061334973,0.16802443327441394,0.4864476973833953,0.026377983475776655,0,C:\Users\LOQ\Downloads\Rakshak AI\ml\..\ml\..\data\dataset_runs\benign_002\file_2.txt,benign_002
2026-08-16T09:53:37Z,0.4932556294456506,0.11155367800138859,0.21151172985397115,0.0,0.0,0.9834483108375865,0.009898268730567709,0.004456245126896249,0.035069691006821994,0.017594205908165513,0.48920535158244316,0.009459564317388378,0,C:\Users\LOQ\Downloads\Rakshak AI\ml\..\ml\..\data\dataset_runs\benign_003\file_0.txt,benign_003
2026-08-16T09:53:38Z,0.5139336899484966,0.17039277508176653,0.1562224765122438,0.0,0.0,0.512198592045087,0.5031123481997977,0.0,0.0,0.10719157366665372,0.520691985408939,0.0,0,C:\Users\LOQ\Downloads\Rakshak AI\ml\..\ml\..\data\dataset_runs\benign_003\file_0.txt,benign_003
2026-08-16T09:53:42Z,0.7875953139831913,0.3205065267485107,0.22498660515208352,0.0,0.0,0.6452391466914906,0.32803775670323104,0.0,0.0,0.47226669559854006,0.6259235681810645,0.0,0,C:\Users\LOQ\Downloads\Rakshak AI\ml\..\ml\..\data\dataset_runs\benign_003\file_1.txt,benign_003
2026-08-16T09:53:44Z,0.48563638522568864,0.3728702755238856,0.19466184514647633,0.0,0.006424645648915549,0.7421020773125263,0.24964668020573208,0.02252721730714255,0.022046613168634592,0.6918559594215479,0.5141172912892868,0.024253374271298946,0,C:\Users\LOQ\Downloads\Rakshak AI\ml\..\ml\..\data\dataset_runs\benign_003\file_2.txt,benign_003
2026-08-16T09:53:41Z,0.5239718884716268,0.5166239771940616,0.22707241580240695,0.0,0.0,0.625550253383444,0.380034170146143,0.009821094626684016,0.010528793098067524,0.39600138357174736,0.4420606126914685,0.027375644095519416,0,C:\Users\LOQ\Downloads\Rakshak AI\ml\..\ml\..\data\dataset_runs\benign_003\file_2.txt,benign_003
2026-08-16T09:53:52Z,0.45311690736819205,0.3151553795461066,0.22768591913842479,0.0,0.007078335528589997,0.9937375665660128,0.0,0.016855429704816762,0.0,0.9370270230202546,0.4190568709444771,0.0,0,C:\Users\LOQ\Downloads\Rakshak AI\ml\..\ml\..\data\dataset_runs\benign_003\file_3.txt,benign_003
2026-08-16T09:53:55Z,0.5154730723835693,0.19990021446935724,0.18301630703353294,0.0,0.0,0.9899445967909122,0.023561880321702016,0.0,0.008115030750516243,0.33366285699780596,0.4741258924264,0.002345938943275166,0,C:\Users\LOQ\Downloads\Rakshak AI\ml\..\ml\..\data\dataset_runs\benign_003\file_4.txt,benign_003
2026-08-16T09:53:54Z,0.46219063971179575,0.27996557467373245,0.20335126110214777,0.0,0.025147243019295468,0.6890266243263151,0.35654659300253816,0.0,0.008274777012997819,0.2914067272503923,0.4976103299824922,0.0,0,C:\Users\LOQ\Downloads\Rakshak AI\ml\..\ml\..\data\dataset_runs\benign_003\file_4.txt,benign_003
2026-08-16T09:53:46Z,0.5201525056824724,0.3626826055496072,0.22928113640715003,0.0,0.0019396629537718993,0.7405076448900416,0.23495491511220504,0.0,0.48082807556077617,0.0,0.505491057252609,0.0,0,C:\Users\LOQ\Downloads\Rakshak AI\ml\..\ml\..\data\dataset_runs\benign_003\file_5.txt,benign_003
2026-08-16T09:53:49Z,0.4969658642795994,0.5006115345194151,0.1771356170141673,0.0,0.04084755737767546,0.6147274159255044,0.3894862335427594,0.0029777970501167934,0.029368887086586762,0.2307679887982207,0.4961688920629156,0.03210230986599136,0,C:\Users\LOQ\Downloads\Rakshak AI\ml\..\ml\..\data\dataset_runs\benign_003\file_5.txt,benign_003
2026-08-16T09:53:53Z,0.7601798352267711,0.6239516832330005,0.18431219350824052,0.0,0.0,0.6839858523733592,0.3022729614519644,0.0,0.0073908568235237304,0.6502251874436731,0.6487769112494088,0.004834418020308204,0,C:\Users\LOQ\Downloads\Rakshak AI\ml\..\ml\..\data\dataset_runs\benign_003\file_6.txt,benign_003
2026-08-16T09:53:38Z,0.8047404036383086,0.08850553331096297,0.1814867094602179,0.0,0.006277222027881707,1.0,0.0026692962221930437,0.0,0.0654417945313737,0.009802317434965664,0.4912512022618739,0.0,0,C:\Users\LOQ\Downloads\Rakshak AI\ml\..\ml\..\data\dataset_runs\benign_004\file_0.txt,benign_004
2026-08-16T09:53:40Z,0.4708377215510627,0.21315806411863195,0.19025899303372695,0.0,0.0,0.9647164868904018,0.058227382494854936,0.01895928886065224,0.0020390910794653655,0.2175755611163778,0.3614921262823584,0.0,0,C:\Users\LOQ\Downloads\Rakshak AI\ml\..\ml\..\data\dataset_runs\benign_004\file_1.txt,benign_004
2026-08-16T09:53:41Z,0.7331107287496973,0.3315356150178838,0.2086743231766271,0.0,0.0,1.0,0.011847006855448301,0.0,0.0,0.31551128434810316,0.5898083219501705,0.03427333895202291,0,C:\Users\LOQ\Downloads\Rakshak AI\ml\..\ml\..\data\dataset_runs\benign_004\file_2.txt,benign_004
2026-08-16T09:53:42Z,0.5100766816356687,0.39990631373274627,0.2116413825259486,0.0,0.0,0.9899500874270736,0.0,0.0,0.012619679781048979,0.3746868385747252,0.3972678037352215,0.0,0,C:\Users\LOQ\Downloads\Rakshak AI\ml\..\ml\..\data\dataset_runs\benign_004\file_3.txt,benign_004
2026-08-16T09:53:44Z,0.4947176720282295,0.49962073854998557,0.1790756050991798,0.0,0.005787290512346201,1.0,0.0,0.0,0.011243655509149816,0.6690231134895398,0.4518676435529561,0.0060588969682158576,0,C:\Users\LOQ\Downloads\Rakshak AI\ml\..\ml\..\data\dataset_runs\benign_004\file_4.txt,benign_004
2026-08-16T09:53:47Z,0.7547291641961142,0.5882400658310367,0.20294328353616298,0.0,0.0,1.0,0.015042548364185438,0.0,0.010943105331398433,0.9247178522927675,0.5506596972350116,0.005073294951081958,0,C:\Users\LOQ\Downloads\Rakshak AI\ml\..\ml\..\data\dataset_runs\benign_004\file_5.txt,benign_004
2026-08-16T09:53:43Z,0.5003148122357107,0.6709665927945491,0.21678145427862533,0.0,0.02229997543630263,1.0,0.02383565984538398,0.0,0.019462746922054998,0.5254179815257575,0.4437204859933884,0.0,0,C:\Users\LOQ\Downloads\Rakshak AI\ml\..\ml\..\data\dataset_runs\benign_004\file_6.txt,benign_004
2026-08-16T09:53:38Z,0.46476141360095674,0.07939846618224977,0.1993739597370517,0.0,0.003429311149284147,1.0,0.03315796124755335,0.028880250843816666,0.09423662222727566,0.033064692362328195,0.49333832138265765,0.0,0,C:\Users\LOQ\Downloads\Rakshak AI\ml\..\ml\..\data\dataset_runs\benign_005\file_0.txt,benign_005
2026-08-16T09:53:40Z,0.4849273907733671,0.17979423101702288,0.19533294057318581,0.0,0.00461547586431505,1.0,0.03352309911142112,0.0,0.0,0.24549980258926446,0.4785835810158255,0.012626895812598371,0,C:\Users\LOQ\Downloads\Rakshak AI\ml\..\ml\..\data\dataset_runs\benign_005\file_1.txt,benign_005
2026-08-16T09:53:40Z,0.4908003838862146,0.3084029800206513,0.18824566688700375,0.0,0.007155740617234416,0.683126548256707,0.33243757157870507,0.0,0.0,0.22680606866880132,0.504428803422549,0.0,0,C:\Users\LOQ\Downloads\Rakshak AI\ml\..\ml\..\data\dataset_runs\benign_005\file_1.txt,benign_005
2026-08-16T09:53:40Z,0.4967842043335837,0.42164313274864473,0.20769375394851447,0.0,0.0,0.7671262242618453,0.24308755743491586,0.0,0.0,0.21855745003899085,0.4983090489163612,0.014512013749273448,0,C:\Users\LOQ\Downloads\Rakshak AI\ml\..\ml\..\data\dataset_runs\benign_005\file_2.txt,benign_005
2026-08-16T09:53:40Z,0.49245000368155073,0.5057164741395038,0.1914090004890143,0.0,0.009334790593845897,0.7915355467248103,0.20041152798501505,0.00419933806147618,0.0,0.2679477781287722,0.5021386476978701,0.017182680895104583,0,C:\Users\LOQ\Downloads\Rakshak AI\ml\..\ml\..\data\dataset_runs\benign_005\file_3.txt,benign_005
2026-08-16T09:53:38Z,0.4894918096550649,0.0916766764215838,0.2126769330935767,0.0,0.0,0.9958498369671686,0.0,0.008867948344883544,0.11837124199818455,0.017237104971201223,0.4958216609583761,0.012169541417580563,0,C:\Users\LOQ\Downloads\Rakshak AI\ml\..\ml\..\data\dataset_runs\benign_006\file_0.txt,benign_006
2026-08-16T09:53:40Z,0.4853236038294424,0.23946558665436568,0.21122589403673434,0.0,0.012880363707002374,0.5250540727356678,0.5290539272535154,0.0,0.0,0.22069437887694346,0.49787152805640467,0.006462311496313921,0,C:\Users\LOQ\Downloads\Rakshak AI\ml\..\ml\..\data\dataset_runs\benign_006\file_0.txt,benign_006
2026-08-16T09:53:42Z,0.5057759022856126,0.283306495918374,0.21832618756219366,0.0,0.0,0.6733952810431066,0.3603790373517081,0.0,0.0,0.38655885897235376,0.4662620624162445,0.011001283697477793,0,C:\Users\LOQ\Downloads\Rakshak AI\ml\..\ml\..\data\dataset_runs\benign_006\file_1.txt,benign_006
2026-08-16T09:53:42Z,0.7246950311494571,0.4353501769400937,0.19254043441381927,0.0,0.0,0.7419940903617871,0.24384693103011748,0.0,0.0,0.3628717051938448,0.6083576106955655,0.0,0,C:\Users\LOQ\Downloads\Rakshak AI\ml\..\ml\..\data\dataset_runs\benign_006\file_2.txt,benign_006
2026-08-16T09:53:40Z,0.7531383326582595,0.5181800098485574,0.2289841174053859,0.0,0.0009473404937168605,0.8254956206254042,0.18776027634469064,0.021414512042581626,0.0,0.23551598526538062,0.5884981255578181,0.0194729916309478,0,C:\Users\LOQ\Downloads\Rakshak AI\ml\..\ml\..\data\dataset_runs\benign_006\file_3.txt,benign_006
2026-08-16T09:53:41Z,0.7792689106140321,0.628873205232342,0.2189362842806823,0.0,0.0,0.6502981422446317,0.32011098378213654,0.0,0.010191874146898967,0.2815464535217101,0.5589001307465369,0.0,0,C:\Users\LOQ\Downloads\Rakshak AI\ml\..\ml\..\data\dataset_runs\benign_006\file_3.txt,benign_006
2026-08-16T09:53:52Z,0.5052804864025878,0.0995766390013048,0.19120721564513507,0.0,0.0,1.0,0.0,0.0397629879427601,0.1419432838861998,0.0,0.49258435022838387,0.0,0,C:\Users\LOQ\Downloads\Rakshak AI\ml\..\ml\..\data\dataset_runs\benign_006\file_4.txt,benign_006
2026-08-16T09:53:45Z,0.508521157787679,0.2283508158224313,0.18373578038988309,0.0,0.0,0.990774986518804,0.001146211076052289,0.007794358330363391,0.18413049059850028,0.004707499282472244,0.5032703512555251,0.012851084408143632,0,C:\Users\LOQ\Downloads\Rakshak AI\ml\..\ml\..\data\dataset_runs\benign_006\file_5.txt,benign_006
2026-08-16T09:53:46Z,0.4691217519789303,0.2821958371655612,0.19436044626195903,0.0,3.742120369304038e-05,0.6826244768197866,0.30401445990849296,0.0,0.0,0.049035306571955053,0.5192168996998735,0.00928792530820807,0,C:\Users\LOQ\Downloads\Rakshak AI\ml\..\ml\..\data\dataset_runs\benign_006\file_5.txt,benign_006
2026-08-16T09:53:43Z,0.5385871703132736,0.46043212972873343,0.18441799160855923,0.0,0.00786788369478995,0.7597371153695879,0.2677818284391998,0.0,0.3391112966859632,0.008652888498529162,0.49582424385802243,0.0025929790729389435,0,C:\Users\LOQ\Downloads\Rakshak AI\ml\..\ml\..\data\dataset_runs\benign_006\file_6.txt,benign_006
2026-08-16T09:53:38Z,0.487436102539368,0.09962338390007554,0.1870386412496534,0.0,0.0,0.9911184500904534,0.005514796896032205,0.0,0.0833226030441629,0.0,0.5207371419308633,0.03875297016252454,0,C:\Users\LOQ\Downloads\Rakshak AI\ml\..\ml\..\data\dataset_runs\benign_007\file_0.txt,benign_007
2026-08-16T09:53:40Z,0.4988312979202815,0.2011255399536007,0.19535439716892392,0.0,0.022759531629896534,1.0,0.0013326617232888346,0.013445342741056908,0.008407951744816074,0.21406202132360655,0.484948038817807,0.0,0,C:\Users\LOQ\Downloads\Rakshak AI\ml\..\ml\..\data\dataset_runs\benign_007\file_1.txt,benign_007
2026-08-16T09:53:44Z,0.7650611148565802,0.2994602518519639,0.19962427602770944,0.0,0.0,1.0,0.0,0.0,0.008673400362779502,0.5735794667005669,0.67477842070303,0.0,0,C:\Users\LOQ\Downloads\Rakshak AI\ml\..\ml\..\data\dataset_runs\benign_007\file_2.txt,benign_007
2026-08-16T09:53:45Z,0.5129925923124136,0.4083245797952139,0.20376565455494342,0.0,0.01046917424939389,0.9993763234920858,0.025482459204469357,0.01515906597758796,0.0,0.7408040287626554,0.44329853114436185,0.0,0,C:\Users\LOQ\Downloads\Rakshak AI\ml\..\ml\..\data\dataset_runs\benign_007\file_3.txt,benign_007
2026-08-16T09:53:41Z,0.7449256567636737,0.4961331931849491,0.19430944174337544,0.0,0.0,1.0,0.0009948645088321962,0.0033927908665749872,0.009128403566965933,0.3369730949002677,0.5624378349139256,0.0,0,C:\Users\LOQ\Downloads\Rakshak AI\ml\..\ml\..\data\dataset_runs\benign_007\file_4.txt,benign_007
2026-08-16T09:53:49Z,0.7366635335942435,0.5520140887735322,0.19442326708121374,0.0,0.0,0.840014846706131,0.20902294325538542,0.0024832930959392493,0.004115698553358798,0.9993626109027429,0.5949731259243933,0.017268682648982025,0,C:\Users\LOQ\Downloads\Rakshak AI\ml\..\ml\..\data\dataset_runs\benign_007\file_4.txt,benign_007
2026-08-16T09:53:48Z,0.5125043095309966,0.6070830595456408,0.21987198424194898,0.0,0.0,0.7929152090295628,0.15262287715710793,0.0,0.003567985136423771,0.7816057977318772,0.3835059253907387,0.0,0,C:\Users\LOQ\Downloads\Rakshak AI\ml\..\ml\..\data\dataset_runs\benign_007\file_5.txt,benign_007
2026-08-16T09:53:57Z,0.5095734947014878,0.30755735924023914,0.18054622043611285,0.0,0.0,0.31715004368191424,0.6466004643708443,0.019615556269962604,0.0,0.9078959830509431,0.41496349036994423,0.010210317144025777,0,C:\Users\LOQ\Downloads\Rakshak AI\ml\..\ml\..\data\dataset_runs\benign_007\file_5.txt,benign_007
2026-08-16T09:53:50Z,0.49868212296352565,0.4411417548554526,0.2055174136839147,0.0,0.0,0.4932906751512012,0.48422239557004954,0.0,0.004022092739685712,0.17009387828794928,0.47028725631704665,0.0,0,C:\Users\LOQ\Downloads\Rakshak AI\ml\..\ml\..\data\dataset_runs\benign_007\file_6.txt,benign_007
2026-08-16T09:53:38Z,0.7421285588599201,0.1069497119645587,0.24259811356634015,0.0,0.0,1.0,0.0,0.04989853706184044,0.09637644447517815,0.010609158425700586,0.5172234238362373,0.029406029107408197,0,C:\Users\LOQ\Downloads\Rakshak AI\ml\..\ml\..\data\dataset_runs\benign_008\file_0.txt,benign_008
2026-08-16T09:53:39Z,0.4930970332865903,0.24048304236581391,0.18808233304684135,0.0,0.02877699514061887,0.989644441061038,0.0,0.004351484123103348,0.008725353340621047,0.07316369343871174,0.33661186235999646,0.0,0,C:\Users\LOQ\Downloads\Rakshak AI\ml\..\ml\..\data\dataset_runs\benign_008\file_1.txt,benign_008
2026-08-16T09:53:43Z,0.5066708190823698,0.2999127640612727,0.22180090245628273,0.0,0.0,1.0,0.0015000597874359305,0.022962393081634353,0.006877664910663999,0.4303117848703724,0.4118723684832784,0.014380875179219155,0,C:\Users\LOQ\Downloads\Rakshak AI\ml\..\ml\..\data\dataset_runs\benign_008\file_2.txt,benign_008
2026-08-16T09:53:41Z,0.48117879403271624,0.41465909086961295,0.20163461976455727,0.0,0.0,0.9630331315024977,0.0,0.0044740181451086896,0.02490691007156168,0.3065041594394308,0.45097315152373696,0.005772771979947209,0,C:\Users\LOQ\Downloads\Rakshak AI\ml\..\ml\..\data\dataset_runs\benign_008\file_3.txt,benign_008
2026-08-16T09:53:47Z,0.7211261492632931,0.47616962369682164,0.17441188987798872,0.0,0.02255911049160898,0.9861504159344696,0.005597253712735471,0.014745115006637404,0.037131289678213684,0.8519436188506921,0.6051332086194038,0.0003870474767504982,0,C:\Users\LOQ\Downloads\Rakshak AI\ml\..\ml\..\data\dataset_runs\benign_008\file_4.txt,benign_008
2026-08-16T09:53:38Z,0.5036354331575412,0.1377940600551751,0.18102864279067798,0.0,0.009977467828889383,0.978594480470198,0.0,0.013728708613016132,0.08829024662597854,0.0,0.4788071402255728,0.00031444901551011875,0,C:\Users\LOQ\Downloads\Rakshak AI\ml\..\ml\..\data\dataset_runs\benign_009\file_0.txt,benign_009
2026-08-16T09:53:41Z,0.47775438093741746,0.19684836285198196,0.21188233084634017,0.0,0.0,1.0,0.0,0.006831606047757487,0.0007166865323076398,0.3002886739475204,0.47698859354017503,0.0,0,C:\Users\LOQ\Downloads\Rakshak AI\ml\..\ml\..\data\dataset_runs\benign_009\file_1.txt,benign_009
2026-08-16T09:53:39Z,0.4785728815630788,0.297761133843393,0.21114817426503246,0.0,0.016986214784443437,1.0,0.0,0.0,0.0,0.12935224859528632,0.5232262911715764,0.0,0,C:\Users\LOQ\Downloads\Rakshak AI\ml\..\ml\..\data\dataset_runs\benign_009\file_2.txt,benign_009
2026-08-16T09:53:47Z,0.49745600488607283,0.3907818842643722,0.22743860281624162,0.0,0.0,1.0,0.0,0.011143366421837424,0.0,0.8872232977474346,0.5311741020949735,0.0,0,C:\Users\LOQ\Downloads\Rakshak AI\ml\..\ml\..\data\dataset_runs\benign_009\file_3.txt,benign_009
2026-08-16T09:53:41Z,0.7477500461482989,0.4976567049357856,0.1969773931863797,0.0,0.00723410023115719,0.9693769808941702,0.0,0.0012774518686193132,8.612014188201031e-05,0.3507439953322639,0.6417124129592001,0.0,0,C:\Users\LOQ\Downloads\Rakshak AI\ml\..\ml\..\data\dataset_runs\benign_009\file_4.txt,benign_009
2026-08-16T09:53:48Z,0.5159232751129185,0.48033431609373045,0.15696719471586956,0.0,0.026734781202022915,0.9989159492466834,0.0,0.002234808505129004,0.01971700579116173,0.9149831864578362,0.44844812705587433,0.0,0,C:\Users\LOQ\Downloads\Rakshak AI\ml\..\ml\..\data\dataset_runs\benign_009\file_5.txt,benign_009
2026-08-16T09:53:55Z,0.5245530245015205,0.3315288875429132,0.17707970131570064,0.0,0.0,0.6284710600838311,0.3324113570082528,0.0,0.0,0.7974217910447285,0.5107105860843555,0.010177015847785782,0,C:\Users\LOQ\Downloads\Rakshak AI\ml\..\ml\..\data\dataset_runs\benign_009\file_5.txt,benign_009
2026-08-16T09:53:53Z,0.7437649592019455,0.41427248549724016,0.17212753660151275,0.0,0.02027936073440609,0.7410206989004107,0.25638986886374704,0.0,0.005002821826722199,0.5869213083878861,0.6263542699469239,0.020056597922211927,0,C:\Users\LOQ\Downloads\Rakshak AI\ml\..\ml\..\data\dataset_runs\benign_009\file_6.txt,benign_009
2026-08-16T09:54:00Z,0.5075571681001146,0.3044277892245634,0.1960528436796141,0.0,0.03751739467596437,0.6128541703373702,0.34245144905784397,0.033385170751547955,0.0002613470281604167,0.723054846645901,0.4663890596262862,0.042567317831974094,0,C:\Users\LOQ\Downloads\Rakshak AI\ml\..\ml\..\data\dataset_runs\benign_009\file_7.txt,benign_009
2026-08-16T09:54:03Z,0.4987309672747966,0.2762014674769965,0.21282867392401358,0.0,0.010539958407846614,0.3051138136806745,0.6815043907381041,0.0,0.0,0.8011783822663877,0.5366651262678787,0.0,0,C:\Users\LOQ\Downloads\Rakshak AI\ml\..\ml\..\data\dataset_runs\benign_009\file_7.txt,benign_009
2026-08-16T09:53:38Z,0.5005324184678513,0.10424482310094284,0.21434365289194968,0.0,0.028479410023306485,1.0,0.0,0.0,0.14021535843200353,0.0,0.5440071142206859,0.0,0,C:\Users\LOQ\Downloads\Rakshak AI\ml\..\ml\..\data\dataset_runs\benign_010\file_0.txt,benign_010
2026-08-16T09:53:41Z,0.5388565234760492,0.18007533224580347,0.18138821723419246,0.0,0.0013057651116264424,0.48608108949940565,0.4830063958238988,0.01679905467379878,0.0,0.26959118973067936,0.5076958339502448,0.0,0,C:\Users\LOQ\Downloads\Rakshak AI\ml\..\ml\..\data\dataset_runs\benign_010\file_0.txt,benign_010
2026-08-16T09:53:42Z,0.7959333733378591,0.26634380070272623,0.2574005432868674,0.0,0.0,0.7025470516160482,0.3665987412683467,0.0021157151538732854,0.008287672523374822,0.3624976840527611,0.6410645497729454,0.0006687209621061846,0,C:\Users\LOQ\Downloads\Rakshak AI\ml\..\ml\..\data\dataset_runs\benign_010\file_1.txt,benign_010
2026-08-16T09:53:46Z,0.7612382832735278,0.39482800405483887,0.18673989190035264,0.0,0.047217774901347806,0.756594261589181,0.2479905544516165,0.0,0.039214799716677795,0.7163382909479163,0.6066256536350279,0.022279738232148866,0,C:\Users\LOQ\Downloads\Rakshak AI\ml\..\ml\..\data\dataset_runs\benign_010\file_2.txt,benign_010
2026-08-16T09:53:49Z,0.7386720442748833,0.40843469835337187,0.19877026196667297,0.0,0.0,0.767242145555585,0.25974957694261125,0.005005631345988807,0.01851687548673194,0.7735103641720746,0.5340157161120791,0.0025477206262995854,0,C:\Users\LOQ\Downloads\Rakshak AI\ml\..\ml\..\data\dataset_runs\benign_010\file_3.txt,benign_010
2026-08-16T09:53:43Z,0.758359318121621,0.494006423351977,0.17070560678709246,0.0,0.0,0.6048187081382785,0.3953147765846971,0.042719167849285075,0.0,0.15784504238045158,0.5359870799767199,0.00835433412183812,0,C:\Users\LOQ\Downloads\Rakshak AI\ml\..\ml\..\data\dataset_runs\benign_010\file_3.txt,benign_010
2026-08-16T09:53:47Z,0.4954167679548041,0.5879993892005294,0.21143352873792043,0.0,0.0,0.6822936455664034,0.3327322471962313,0.016492478306638202,0.0,0.6549384560341356,0.40430477365595324,0.0,0,C:\Users\LOQ\Downloads\Rakshak AI\ml\..\ml\..\data\dataset_runs\benign_010\file_4.txt,benign_010
2026-08-16T09:53:53Z,0.5073142690999601,0.41357823195885124,0.20292930714563284,0.0,0.0,0.751672662829069,0.2633573809412084,0.0,0.0,0.7902629512142475,0.42669300556168155,0.010465776528545464,0,C:\Users\LOQ\Downloads\Rakshak AI\ml\..\ml\..\data\dataset_runs\benign_010\file_4.txt,benign_010
2026-08-16T09:53:38Z,0.4896384773419982,0.08399313366501238,0.20995231677703416,0.0,0.0,1.0,0.0,0.0,0.06484896425190352,0.0,0.5273781798889777,0.0028965468211633095,0,C:\Users\LOQ\Downloads\Rakshak AI\ml\..\ml\..\data\dataset_runs\benign_011\file_0.txt,benign_011
2026-08-16T09:53:40Z,0.790930873816018,0.19196332620288453,0.23326663207553133,0.0,0.0,0.9999511928112902,0.0,0.02516784144279281,0.010753776909724027,0.16188312614181607,0.6231938199673889,0.0,0,C:\Users\LOQ\Downloads\Rakshak AI\ml\..\ml\..\data\dataset_runs\benign_011\file_1.txt,benign_011
2026-08-16T09:53:41Z,0.7435972691426258,0.31442480111760884,0.20546780873811055,0.0,0.0,1.0,0.0,0.011964106644290191,0.02016499455446626,0.2554173683174467,0.5669682326522864,0.0,0,C:\Users\LOQ\Downloads\Rakshak AI\ml\..\ml\..\data\dataset_runs\benign_011\file_2.txt,benign_011
